Ten minute period number,Active occupant count in time period,Probability of transition to zero active occupants in next time period,Probability of transition to one active occupant in next time period,Probability of transition to two active occupants in next time period,Probability of transition to three active occupants in next time period,Probability of transition to four active occupants in next time period,Probability of transition to five active occupants in next time period,Probability of transition to six active occupants in next time period
131,0,0.853,0.118,0.029,0.000,0.000,0.000,0
131,1,0.216,0.669,0.104,0.011,0.000,0.000,0
131,2,0.042,0.281,0.618,0.056,0.002,0.000,0
131,3,0.010,0.098,0.369,0.489,0.034,0.000,0
131,4,0.003,0.026,0.180,0.399,0.376,0.016,0
131,5,0.000,0.002,0.051,0.234,0.392,0.321,0
131,6,0.000,0.000,0.000,0.000,0.000,0.000,0.000
132,0,0.834,0.166,0.000,0.000,0.000,0.000,0
132,1,0.077,0.818,0.095,0.010,0.000,0.000,0
132,2,0.003,0.123,0.801,0.071,0.002,0.000,0
132,3,0.001,0.011,0.181,0.751,0.056,0.000,0
132,4,0.000,0.002,0.024,0.255,0.699,0.020,0
132,5,0.000,0.000,0.005,0.030,0.234,0.731,0
132,6,0.000,0.000,0.000,0.000,0.000,0.000,0.000
133,0,0.914,0.086,0.000,0.000,0.000,0.000,0
133,1,0.047,0.870,0.083,0.000,0.000,0.000,0
133,2,0.004,0.108,0.816,0.071,0.002,0.000,0
133,3,0.000,0.005,0.149,0.809,0.037,0.000,0
133,4,0.000,0.000,0.018,0.189,0.773,0.019,0
133,5,0.000,0.000,0.000,0.030,0.287,0.683,0
133,6,0.000,0.000,0.000,0.000,0.000,0.000,0.000
134,0,0.915,0.085,0.000,0.000,0.000,0.000,0
134,1,0.186,0.746,0.067,0.001,0.000,0.000,0
134,2,0.034,0.295,0.633,0.036,0.002,0.000,0
134,3,0.006,0.082,0.364,0.531,0.017,0.000,0
134,4,0.003,0.027,0.141,0.381,0.440,0.008,0
134,5,0.000,0.000,0.024,0.198,0.357,0.421,0
134,6,0.000,0.000,0.000,0.000,0.000,0.000,0.000
135,0,0.913,0.085,0.002,0.000,0.000,0.000,0
135,1,0.090,0.850,0.060,0.001,0.000,0.000,0
135,2,0.009,0.159,0.794,0.037,0.001,0.000,0
135,3,0.000,0.023,0.216,0.737,0.024,0.000,0
135,4,0.000,0.005,0.060,0.281,0.643,0.011,0
135,5,0.000,0.000,0.000,0.017,0.293,0.690,0
135,6,0.000,0.000,0.000,0.000,0.000,0.000,0.000
136,0,0.987,0.013,0.000,0.000,0.000,0.000,0
136,1,0.048,0.939,0.013,0.000,0.000,0.000,0
136,2,0.003,0.099,0.890,0.008,0.000,0.000,0
136,3,0.000,0.005,0.135,0.858,0.002,0.000,0
136,4,0.000,0.000,0.025,0.188,0.787,0.000,0
136,5,0.000,0.000,0.000,0.023,0.273,0.705,0
136,6,0.000,0.000,0.000,0.000,0.000,0.000,0.000
137,0,0.903,0.094,0.003,0.000,0.000,0.000,0
137,1,0.341,0.611,0.047,0.001,0.000,0.000,0
137,2,0.125,0.448,0.402,0.024,0.001,0.000,0
137,3,0.040,0.269,0.421,0.264,0.005,0.000,0
137,4,0.013,0.144,0.322,0.339,0.182,0.000,0
137,5,0.032,0.097,0.226,0.290,0.258,0.097,0
137,6,0.000,0.000,0.000,0.000,0.000,0.000,0.000
138,0,0.977,0.023,0.000,0.000,0.000,0.000,0
138,1,0.136,0.841,0.023,0.000,0.000,0.000,0
138,2,0.026,0.234,0.722,0.016,0.001,0.000,0
138,3,0.000,0.037,0.279,0.676,0.008,0.000,0
138,4,0.000,0.018,0.123,0.316,0.544,0.000,0
138,5,0.000,0.000,0.333,0.000,0.333,0.333,0
138,6,0.000,0.000,0.000,0.000,0.000,0.000,0.000
139,0,0.980,0.020,0.000,0.000,0.000,0.000,0
139,1,0.077,0.906,0.017,0.000,0.000,0.000,0
139,2,0.006,0.167,0.816,0.011,0.000,0.000,0
139,3,0.000,0.024,0.219,0.747,0.010,0.000,0
139,4,0.000,0.000,0.056,0.278,0.667,0.000,0
139,5,0.000,0.000,0.000,0.000,0.000,1.000,0
139,6,0.000,0.000,0.000,0.000,0.000,0.000,0.000
140,0,0.946,0.054,0.001,0.000,0.000,0.000,0
140,1,0.310,0.667,0.022,0.001,0.000,0.000,0
140,2,0.082,0.436,0.469,0.013,0.001,0.000,0
140,3,0.029,0.184,0.406,0.368,0.013,0.000,0
140,4,0.000,0.185,0.259,0.370,0.185,0.000,0
140,5,0.000,0.000,0.000,0.000,1.000,0.000,0
140,6,0.000,0.000,0.000,0.000,0.000,0.000,0.000
141,0,0.979,0.021,0.000,0.000,0.000,0.000,0
141,1,0.105,0.880,0.014,0.000,0.000,0.000,0
141,2,0.010,0.187,0.788,0.015,0.000,0.000,0
141,3,0.000,0.018,0.259,0.696,0.027,0.000,0
141,4,0.000,0.000,0.100,0.200,0.700,0.000,0
141,5,0.000,0.000,0.000,0.000,0.000,0.000,0
141,6,0.000,0.000,0.000,0.000,0.000,0.000,0.000
142,0,0.989,0.010,0.000,0.000,0.000,0.000,0
142,1,0.055,0.938,0.007,0.000,0.000,0.000,0
142,2,0.008,0.083,0.908,0.002,0.000,0.000,0
142,3,0.000,0.022,0.112,0.865,0.000,0.000,0
142,4,0.000,0.000,0.000,0.300,0.700,0.000,0
142,5,0.000,0.000,0.000,0.000,0.000,0.000,0
142,6,0.000,0.000,0.000,0.000,0.000,0.000,0.000
143,0,0.981,0.018,0.000,0.000,0.000,0.000,0
143,1,0.341,0.648,0.011,0.000,0.000,0.000,0
143,2,0.127,0.483,0.384,0.004,0.002,0.000,0
143,3,0.025,0.247,0.494,0.222,0.012,0.000,0
143,4,0.000,0.571,0.143,0.143,0.143,0.000,0
143,5,0.000,0.000,0.000,0.000,0.000,0.000,0
143,6,0.000,0.000,0.000,0.000,0.000,0.000,0.000
144,0,0.962,0.037,0.002,0.000,0.000,0.000,0
144,1,0.134,0.841,0.025,0.000,0.000,0.000,0
144,2,0.016,0.191,0.785,0.008,0.000,0.000,0
144,3,0.000,0.048,0.238,0.714,0.000,0.000,0
144,4,0.000,0.000,0.333,0.333,0.333,0.000,0
144,5,0.000,0.000,0.000,0.000,0.000,0.000,0
144,6,0.000,0.000,0.000,0.000,0.000,0.000,0.000
