Ten minute period number,Active occupant count in time period,Probability of transition to zero active occupants in next time period,Probability of transition to one active occupant in next time period,Probability of transition to two active occupants in next time period,Probability of transition to three active occupants in next time period,Probability of transition to four active occupants in next time period,Probability of transition to five active occupants in next time period,Probability of transition to six active occupants in next time period
129,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000
129,6,0.000,0.000,0.000,0.000,0.000,0.000,0.000
130,0,0.840,0.160,0.000,0.000,0.000,0.000,0
130,1,0.022,0.866,0.110,0.002,0.000,0.000,0
130,2,0.000,0.049,0.885,0.063,0.003,0.000,0
130,3,0.000,0.003,0.083,0.885,0.030,0.000,0
130,4,0.000,0.000,0.004,0.094,0.902,0.000,0
130,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000
130,6,0.000,0.000,0.000,0.000,0.000,0.000,0.000
131,0,0.838,0.149,0.014,0.000,0.000,0.000,0
131,1,0.189,0.724,0.084,0.004,0.000,0.000,0
131,2,0.039,0.303,0.585,0.073,0.001,0.000,0
131,3,0.010,0.100,0.383,0.486,0.021,0.000,0
131,4,0.001,0.032,0.140,0.411,0.416,0.000,0
131,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000
131,6,0.000,0.000,0.000,0.000,0.000,0.000,0.000
132,0,0.826,0.149,0.025,0.000,0.000,0.000,0
132,1,0.064,0.806,0.128,0.002,0.000,0.000,0
132,2,0.003,0.129,0.786,0.082,0.001,0.000,0
132,3,0.000,0.017,0.195,0.758,0.029,0.000,0
132,4,0.000,0.000,0.033,0.221,0.746,0.000,0
132,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000
132,6,0.000,0.000,0.000,0.000,0.000,0.000,0.000
133,0,0.938,0.062,0.000,0.000,0.000,0.000,0
133,1,0.040,0.916,0.043,0.001,0.000,0.000,0
133,2,0.002,0.083,0.882,0.033,0.000,0.000,0
133,3,0.000,0.002,0.107,0.875,0.016,0.000,0
133,4,0.000,0.000,0.027,0.124,0.849,0.000,0
133,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000
133,6,0.000,0.000,0.000,0.000,0.000,0.000,0.000
134,0,0.954,0.046,0.000,0.000,0.000,0.000,0
134,1,0.210,0.768,0.022,0.001,0.000,0.000,0
134,2,0.042,0.300,0.651,0.008,0.000,0.000,0
134,3,0.006,0.095,0.393,0.498,0.008,0.000,0
134,4,0.003,0.012,0.167,0.403,0.415,0.000,0
134,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000
134,6,0.000,0.000,0.000,0.000,0.000,0.000,0.000
135,0,0.952,0.047,0.002,0.000,0.000,0.000,0
135,1,0.109,0.843,0.047,0.001,0.000,0.000,0
135,2,0.010,0.205,0.760,0.025,0.000,0.000,0
135,3,0.001,0.021,0.254,0.713,0.012,0.000,0
135,4,0.007,0.000,0.068,0.293,0.633,0.000,0
135,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000
135,6,0.000,0.000,0.000,0.000,0.000,0.000,0.000
136,0,0.974,0.026,0.000,0.000,0.000,0.000,0
136,1,0.053,0.936,0.011,0.001,0.000,0.000,0
136,2,0.003,0.096,0.889,0.012,0.000,0.000,0
136,3,0.002,0.008,0.157,0.829,0.005,0.000,0
136,4,0.000,0.000,0.039,0.186,0.775,0.000,0
136,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000
136,6,0.000,0.000,0.000,0.000,0.000,0.000,0.000
137,0,0.943,0.056,0.001,0.000,0.000,0.000,0
137,1,0.308,0.660,0.032,0.000,0.000,0.000,0
137,2,0.089,0.436,0.461,0.015,0.000,0.000,0
137,3,0.042,0.217,0.416,0.323,0.002,0.000,0
137,4,0.000,0.098,0.207,0.463,0.232,0.000,0
137,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000
137,6,0.000,0.000,0.000,0.000,0.000,0.000,0.000
138,0,0.970,0.029,0.001,0.000,0.000,0.000,0
138,1,0.122,0.848,0.029,0.000,0.000,0.000,0
138,2,0.015,0.223,0.749,0.012,0.000,0.000,0
138,3,0.000,0.036,0.300,0.660,0.004,0.000,0
138,4,0.000,0.000,0.000,0.250,0.750,0.000,0
138,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000
138,6,0.000,0.000,0.000,0.000,0.000,0.000,0.000
139,0,0.984,0.016,0.000,0.000,0.000,0.000,0
139,1,0.047,0.943,0.010,0.000,0.000,0.000,0
139,2,0.009,0.107,0.882,0.002,0.000,0.000,0
139,3,0.000,0.022,0.110,0.862,0.006,0.000,0
139,4,0.000,0.000,0.000,0.125,0.875,0.000,0
139,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000
139,6,0.000,0.000,0.000,0.000,0.000,0.000,0.000
140,0,0.952,0.048,0.000,0.000,0.000,0.000,0
140,1,0.252,0.716,0.032,0.000,0.000,0.000,0
140,2,0.067,0.360,0.564,0.009,0.000,0.000,0
140,3,0.019,0.156,0.450,0.362,0.013,0.000,0
140,4,0.000,0.000,0.400,0.267,0.333,0.000,0
140,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000
140,6,0.000,0.000,0.000,0.000,0.000,0.000,0.000
141,0,0.972,0.027,0.001,0.000,0.000,0.000,0
141,1,0.095,0.886,0.019,0.000,0.000,0.000,0
141,2,0.010,0.186,0.795,0.010,0.000,0.000,0
141,3,0.000,0.057,0.257,0.671,0.014,0.000,0
141,4,0.000,0.000,0.000,0.143,0.857,0.000,0
141,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000
141,6,0.000,0.000,0.000,0.000,0.000,0.000,0.000
142,0,1.000,0.000,0.000,0.000,0.000,0.000,0
142,1,0.066,0.934,0.000,0.000,0.000,0.000,0
142,2,0.002,0.139,0.859,0.000,0.000,0.000,0
142,3,0.000,0.000,0.167,0.833,0.000,0.000,0
142,4,0.000,0.000,0.000,0.571,0.429,0.000,0
142,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000
142,6,0.000,0.000,0.000,0.000,0.000,0.000,0.000
143,0,0.976,0.024,0.000,0.000,0.000,0.000,0
143,1,0.371,0.620,0.009,0.000,0.000,0.000,0
143,2,0.138,0.461,0.395,0.006,0.000,0.000,0
143,3,0.082,0.286,0.490,0.143,0.000,0.000,0
143,4,0.000,0.000,0.333,0.667,0.000,0.000,0
143,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000
143,6,0.000,0.000,0.000,0.000,0.000,0.000,0.000
144,0,0.985,0.014,0.000,0.000,0.000,0.000,0
144,1,0.125,0.862,0.013,0.000,0.000,0.000,0
144,2,0.004,0.219,0.773,0.004,0.000,0.000,0
144,3,0.000,0.083,0.167,0.750,0.000,0.000,0
144,4,0.000,0.000,0.000,0.000,0.000,0.000,0
144,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000
144,6,0.000,0.000,0.000,0.000,0.000,0.000,0.000
